Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,dropout_probability,risk_level,risk_emoji,counseling_urgency
1,1,2,9147,1,1,129.0,1,38,19,3,7,118.9,1,0,0,1,0,0,19,0,0,5,7.814101908963667,4.147812063044155,12.513902565161775,0,0,5,10.299733922751535,3.263978478149629,14.293360060767801,0,10.8,1.4,1.74,Enrolled,0.6,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,43,1,9147,1,1,131.0,1,3,19,2,9,126.1,0,0,0,1,0,0,18,0,0,5,5.5905397862511945,0.04762467951408742,0.19306644870065992,0,0,5,8.63749756796822,3.727333725590514,13.1570061512734,2,16.2,0.3,-0.92,Enrolled,0.45,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,9670,1,1,126.0,1,37,19,7,7,125.7,0,0,0,1,0,0,20,0,0,6,9.058601387425838,6.404466993764837,13.631569255550364,0,0,6,10.005173221080934,5.379008771143401,13.827831124135232,0,15.5,2.8,-4.06,Enrolled,0.09,Low Risk,🟢,No immediate action needed. Monitor monthly.
2,43,1,9991,0,1,134.0,1,37,37,9,9,113.7,0,0,0,1,0,0,32,0,1,5,5.0888037545217815,4.93856404766874,10.202719135985491,0,0,5,8.853971660044555,3.8599589489355015,11.241912787608662,0,9.4,-0.8,-3.12,Enrolled,0.43,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,16,3,9853,1,1,134.0,1,19,37,9,9,121.1,1,0,0,1,0,0,19,0,0,6,8.297146102493183,5.030611405961111,12.031038524364742,0,0,6,7.856180117874528,4.927662089182349,11.627120963732823,0,10.8,1.4,1.74,Enrolled,0.47,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,5,1,9670,1,1,135.0,1,1,12,4,4,140.3,1,0,0,1,0,0,19,0,0,6,7.36933911546585,6.3670213637365025,13.685422761585949,0,0,6,6.7799200743247505,4.029622013969303,14.212561075298076,0,12.4,0.5,1.79,Enrolled,0.16,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,1,9147,1,1,139.0,1,38,38,7,5,133.4,0,0,0,1,0,0,18,0,0,5,8.729935179504901,1.7667620605533165,11.374155310907138,1,0,5,9.89013873725053,0.0,0.21390908361751,0,9.4,-0.8,-3.12,Enrolled,0.96,High Risk,🔴,Immediate counseling session required!
1,17,6,9500,1,1,136.0,1,3,38,2,9,125.7,1,0,0,1,0,0,20,0,0,7,8.146848549136797,6.062566427833888,13.664777185592133,0,0,8,11.369442361962479,6.668284644092584,14.958755362000064,0,11.1,0.6,2.02,Enrolled,0.22,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9773,1,1,143.0,1,3,3,2,5,144.8,0,0,0,1,0,0,19,0,0,6,6.030061755399411,6.521009180102966,12.435691388389635,0,0,6,5.940282180179875,5.892930677130519,12.70029720163242,0,16.2,0.3,-0.92,Enrolled,0.08,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,18,1,9147,1,1,100.0,1,38,38,5,5,101.8,1,0,0,1,0,0,24,0,0,5,4.893529935571788,5.089643421889744,11.197806989202533,0,0,5,10.776175853485208,2.3057802517557007,10.880852748517178,0,10.8,1.4,1.74,Enrolled,0.74,High Risk,🔴,Immediate counseling session required!
1,43,1,9991,0,1,120.0,1,37,37,9,8,122.5,1,0,0,1,0,0,29,0,8,13,15.360168187380921,7.7991221955495345,10.976448343573669,0,8,12,19.327601705683797,8.787534297285054,10.394594834496893,0,9.4,-0.8,-3.12,Enrolled,0.58,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,17,1,9556,1,1,133.0,1,1,38,4,9,119.0,0,0,0,1,0,0,19,0,0,7,10.301429234787165,6.18827126744724,11.217695045135642,0,0,7,6.626159013565367,6.520081910820204,12.908780836531795,0,12.7,3.7,-1.7,Enrolled,0.07,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9670,1,1,120.0,1,38,19,4,8,115.1,0,0,0,1,0,0,19,0,0,6,8.242961598389508,3.4069953655712872,11.60266826037707,0,0,6,10.849670491515035,4.674237704881221,13.66159393444945,0,10.8,1.4,1.74,Enrolled,0.36,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,39,1,9991,0,1,130.0,1,37,37,9,9,151.6,0,0,0,1,0,0,24,0,0,5,8.854975734551617,5.096251412790654,12.161230525166296,0,0,5,7.950913082503921,4.652858921936463,11.597329863856602,0,16.2,0.3,-0.92,Enrolled,0.22,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,39,1,9500,1,1,133.1,1,19,19,5,6,121.4,0,0,1,1,0,0,28,0,0,7,13.110118928684154,4.176858038581844,13.379124103704726,0,0,7,6.590375454690848,4.426402045964371,13.494365009244921,0,13.9,-0.3,0.79,Enrolled,0.66,High Risk,🔴,Immediate counseling session required!
4,43,1,9500,1,1,130.0,1,37,37,9,9,103.7,0,0,0,1,0,0,38,0,1,8,11.639597685142608,4.713790839621892,13.291589922468626,1,1,8,12.45461902043628,4.240945272616289,13.231574806215946,1,10.8,1.4,1.74,Enrolled,0.5,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,9853,1,1,160.0,1,1,37,9,9,146.0,1,0,0,1,0,0,19,0,0,6,10.931004055655299,2.3578346317775383,10.614787913871403,0,0,6,9.856524333594935,5.190141170526384,11.948630455303263,0,9.4,-0.8,-3.12,Enrolled,0.51,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,9147,1,1,124.0,1,38,19,3,10,128.6,1,0,0,1,0,0,20,0,0,5,5.090304946441779,4.1054039969165155,11.871977393701538,0,0,4,4.135033532525451,1.7736575186283146,11.410512703439027,0,7.6,2.6,0.32,Enrolled,0.69,High Risk,🔴,Immediate counseling session required!
1,1,1,9991,0,1,140.0,1,37,37,9,9,124.6,0,0,0,1,0,0,29,0,0,5,10.772376233341536,4.601755440866776,11.444957266968327,0,0,5,9.694429822548072,4.012914673222046,10.259782382833206,0,15.5,2.8,-4.06,Enrolled,0.63,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,5,9500,1,1,135.0,1,37,37,7,7,124.0,1,0,0,1,0,1,19,0,0,8,7.995272626369123,7.003182781178869,12.472454566296069,1,0,8,7.975143003250198,7.334881919464491,12.228780475764939,1,9.4,-0.8,-3.12,Enrolled,0.12,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,39,1,9238,1,1,160.0,1,38,1,9,3,124.0,0,0,1,1,1,0,28,0,2,8,15.464151491043575,6.824568596967125,11.379189202131814,0,0,6,16.965214890394684,0.8236387332867352,9.551003404178052,0,10.8,1.4,1.74,Enrolled,0.8,High Risk,🔴,Immediate counseling session required!
1,39,1,9003,1,1,160.0,1,1,37,191,193,140.0,0,0,0,1,1,0,27,0,0,6,5.685084971772327,0.06074068862542709,0.0,0,0,6,6.327044145100835,0.0,0.0,0,11.1,0.6,2.02,Enrolled,0.97,High Risk,🔴,Immediate counseling session required!
1,1,1,9147,1,1,130.0,1,19,19,9,7,119.5,1,0,0,1,1,1,18,0,0,5,6.389149766920897,4.26971163182235,11.357376338391445,0,0,5,5.85549055111106,4.271961010511349,12.181271220204138,0,12.4,0.5,1.79,Enrolled,0.09,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9130,1,39,140.0,1,1,19,4,7,140.0,0,0,0,1,1,0,20,0,2,6,11.811676999818758,4.506996492953219,12.184188981241205,0,1,6,10.740547647891653,2.088609173246909,15.487890630523761,0,13.9,-0.3,0.79,Enrolled,0.85,High Risk,🔴,Immediate counseling session required!
1,43,1,9773,1,1,121.0,1,1,1,4,5,121.0,1,0,0,1,1,0,23,0,0,6,14.708223626116675,0.9596925710130942,12.910517187799533,0,0,6,8.25551512987603,4.038936754560352,11.775787614517341,0,9.4,-0.8,-3.12,Enrolled,0.63,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,43,4,9670,1,1,117.0,1,3,3,4,4,113.2,0,0,0,1,1,0,21,0,0,5,10.841871907183872,1.9579022200709075,9.794201168762113,0,0,5,9.914506130204568,2.6996532792456702,9.994750308456474,0,9.4,-0.8,-3.12,Enrolled,0.96,High Risk,🔴,Immediate counseling session required!
2,39,1,9991,0,1,150.0,1,1,4,4,2,146.0,0,0,0,1,1,0,34,0,0,5,4.779526386221096,5.4021737339801605,14.711489967287175,0,0,5,4.586422250274043,4.705324888933094,14.795598669403098,0,12.7,3.7,-1.7,Enrolled,0.18,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9500,1,1,118.0,1,12,1,4,10,115.7,0,0,0,1,1,0,20,0,0,7,8.972494197355532,5.019193747209943,12.807809122574223,0,0,8,8.972568592170541,7.185501034234301,13.853276216541937,0,13.9,-0.3,0.79,Enrolled,0.2,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,42,1,9003,1,39,120.0,1,3,1,2,6,128.2,1,0,0,1,1,0,24,0,4,9,13.690443462284936,7.754464635284618,13.283399933818574,0,5,10,12.016899295964985,8.907100929762155,13.01994710253898,0,16.2,0.3,-0.92,Enrolled,0.23,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,39,1,9991,0,1,100.0,1,37,38,9,4,140.0,0,0,0,1,1,0,39,0,0,5,6.996887650784356,3.8251145328828757,11.965707305254153,0,0,5,7.283580605664629,4.238757362874447,12.159882598803495,0,15.5,2.8,-4.06,Enrolled,0.52,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,17,1,9085,1,1,120.0,1,19,38,4,8,122.5,0,0,0,0,1,0,19,0,0,6,11.635512911144922,5.53555273304749,13.416910085531088,0,0,6,11.206387273869154,5.188976310631806,14.094214400064208,0,11.1,0.6,2.02,Enrolled,0.51,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,39,1,9991,0,12,133.1,1,37,37,9,9,121.5,0,0,0,1,1,0,38,0,0,5,10.954108615008511,1.7334904761025343,10.670611518717479,0,0,5,9.223173907569237,3.1023249611630734,11.226114619665696,1,7.6,2.6,0.32,Enrolled,0.99,High Risk,🔴,Immediate counseling session required!
1,1,1,9500,1,1,135.0,1,38,19,194,193,135.4,1,0,0,1,1,0,21,0,0,7,8.809309717959229,6.012410011486252,13.064777505403573,0,0,8,12.388352681749677,5.180597764128536,12.042471727239423,0,11.1,0.6,2.02,Enrolled,0.1,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,1,9670,1,1,123.0,1,37,38,3,3,122.0,0,0,1,1,1,0,19,0,0,6,6.3721549838108205,6.077357498805528,12.737400017537748,0,0,6,8.693308329408167,5.047913912033759,13.714348780081803,0,8.9,1.4,3.51,Enrolled,0.25,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,39,1,9254,1,12,133.1,1,37,37,5,7,119.3,1,0,0,1,1,0,25,0,0,6,7.035290845885248,5.655510063331119,10.891552698966272,0,0,6,11.141110067839723,4.329002835481095,11.941794986857841,0,9.4,-0.8,-3.12,Enrolled,0.29,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,4,9070,1,1,140.0,1,4,19,2,10,125.0,1,0,0,1,1,0,19,0,0,6,7.132663249664714,5.753732446057041,12.613930218038798,0,0,6,7.909672776254933,5.3728379924095435,12.397297001229184,0,9.4,-0.8,-3.12,Enrolled,0.08,Low Risk,🟢,No immediate action needed. Monitor monthly.
2,39,1,9500,1,19,133.1,1,19,19,4,4,100.0,0,0,0,1,1,0,33,0,0,7,7.777340915245206,4.408193423852433,12.871519794616114,0,0,7,8.739630630542921,0.0,0.48252839592254104,0,16.2,0.3,-0.92,Enrolled,0.98,High Risk,🔴,Immediate counseling session required!
1,1,2,9119,1,1,140.0,1,19,19,9,9,125.7,1,0,0,1,1,0,18,0,0,5,4.438882807799507,0.0,0.0,0,0,5,4.996102098532892,0.0795462806047059,0.0,0,9.4,-0.8,-3.12,Enrolled,0.97,High Risk,🔴,Immediate counseling session required!
1,17,6,9147,1,1,120.0,1,37,38,9,9,115.5,1,0,1,0,1,0,19,0,0,5,7.7566703604698555,4.194093961647071,12.50579292489962,0,0,5,8.566974701768446,5.468723987542301,10.209200345592134,0,8.9,1.4,3.51,Enrolled,0.79,High Risk,🔴,Immediate counseling session required!
1,1,3,9147,1,1,124.0,1,1,1,5,3,116.7,1,0,0,1,1,0,19,0,0,5,5.856380101627246,0.0621439585973281,0.22531276531025793,0,0,5,5.879209876260674,0.0,0.2398076300732822,0,7.6,2.6,0.32,Enrolled,1.0,High Risk,🔴,Immediate counseling session required!
1,17,3,9500,1,1,132.0,1,3,1,2,7,125.5,1,0,0,1,1,0,18,0,0,8,7.900499440818525,6.4334161509768535,12.681152306412114,0,0,8,7.569072674944143,6.831489525706176,13.158753509709316,0,10.8,1.4,1.74,Enrolled,0.01,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9130,1,1,130.0,1,2,3,9,1,117.6,0,0,0,1,1,0,19,0,0,5,13.945942043386026,2.426950244093862,11.563287933002378,2,0,5,8.05513070957439,5.11201728264278,11.628564686260072,3,9.4,-0.8,-3.12,Enrolled,0.35,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,44,1,9003,1,39,150.0,1,19,1,1,1,150.0,0,0,0,1,1,0,22,0,0,6,11.711507978159577,2.6025021409070472,13.622735205899346,0,0,6,12.065866884548672,3.361248821804712,12.876942711280051,0,15.5,2.8,-4.06,Enrolled,0.74,High Risk,🔴,Immediate counseling session required!
1,17,3,9119,1,1,135.0,1,1,19,141,193,121.7,1,0,0,1,1,0,18,0,0,5,6.934579396562295,4.714633798593904,12.094098198270416,0,0,5,8.411622892759318,2.8543711969776657,11.778658614011084,0,8.9,1.4,3.51,Enrolled,0.66,High Risk,🔴,Immediate counseling session required!
1,43,1,171,1,1,144.0,1,19,19,9,4,121.6,0,0,0,1,1,0,22,0,0,0,0.0,0.4781736176342042,0.0,0,0,0,0.053076908522262024,0.0,0.016612585171925303,0,13.9,-0.3,0.79,Enrolled,0.6,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,171,1,1,133.1,1,1,37,9,9,117.0,0,0,1,1,1,0,19,0,0,0,0.0,0.13832690554004756,0.6914247137799872,0,0,0,0.0,0.08850334603169774,0.0,0,15.5,2.8,-4.06,Enrolled,0.79,High Risk,🔴,Immediate counseling session required!
1,44,1,9119,1,39,130.0,1,38,19,9,5,130.0,1,0,0,1,1,0,19,0,0,5,9.038707589273677,1.977220097292891,12.666534021436982,0,0,5,10.215099066108623,3.2155620052917886,11.539086039686783,0,12.4,0.5,1.79,Enrolled,0.92,High Risk,🔴,Immediate counseling session required!
1,15,1,9119,1,1,133.1,41,2,2,2,2,100.0,0,0,1,1,1,0,24,1,2,8,8.328165699643465,7.445995336426934,12.899537277382219,0,1,6,8.265655998204466,6.123720349026352,11.831220038710425,0,8.9,1.4,3.51,Enrolled,0.26,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9119,1,1,148.0,1,19,19,9,8,129.8,0,0,0,0,1,1,18,0,0,5,5.75972551903156,4.977754404788684,15.29528968196867,0,0,5,5.772150236477967,5.116076384587274,14.315965700156944,0,8.9,1.4,3.51,Enrolled,0.31,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9238,1,1,135.0,1,19,38,7,5,121.0,0,0,0,1,0,0,20,0,0,6,12.405123060674878,1.1037763089926327,9.663223609384305,0,0,6,12.915740555741626,1.1652860037685706,13.073570159184563,0,9.4,-0.8,-3.12,Enrolled,0.92,High Risk,🔴,Immediate counseling session required!
1,1,6,9773,1,1,145.0,1,1,19,4,4,131.0,1,0,0,1,0,1,18,0,0,6,5.800410595751238,5.830524959908241,12.435247502705039,0,0,6,9.792589926629509,4.772565965521355,10.828795729762437,0,7.6,2.6,0.32,Enrolled,0.56,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,44,1,9238,1,39,140.0,1,37,19,191,102,136.1,1,0,1,1,0,0,21,0,3,6,7.964254087375422,2.963936472006243,11.621383696759455,0,2,6,6.371713869768497,2.15734450398603,12.701681792493499,0,12.4,0.5,1.79,Enrolled,0.83,High Risk,🔴,Immediate counseling session required!
4,39,1,9853,1,19,133.1,1,38,19,9,9,108.0,0,0,1,0,0,0,33,0,0,7,6.943007161273882,6.97889766590997,13.09430562917308,0,0,7,8.268244312506702,6.234912091164062,12.24776924031456,0,8.9,1.4,3.51,Enrolled,0.55,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,39,1,9085,1,1,133.1,1,3,3,4,2,144.9,1,0,0,1,0,0,26,0,0,6,11.332957547182707,3.3288784611855475,11.574931469713611,0,0,6,19.477071212504555,3.9917717764698644,13.478248992684689,0,12.4,0.5,1.79,Enrolled,0.61,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,43,1,9670,1,39,110.0,1,19,3,7,10,110.0,0,0,0,1,0,0,21,0,0,6,7.644834328121626,4.812675452926426,12.173019752133413,0,0,6,7.909919914099262,3.7417262728734615,13.033395902258569,2,16.2,0.3,-0.92,Enrolled,0.24,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9085,1,39,140.0,1,1,19,9,9,140.0,1,0,0,1,0,0,20,0,1,6,12.878583412132437,5.940256588347938,12.777758779917042,0,1,6,11.245541721742967,4.813286082075031,11.794926394812746,0,16.2,0.3,-0.92,Enrolled,0.14,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9085,1,39,150.0,1,38,1,5,5,150.0,0,0,0,1,0,0,20,0,0,5,9.765082182522013,1.3509338509621647,14.634162375800003,1,0,5,7.04099299064948,4.190835106694221,11.66531749033148,0,12.7,3.7,-1.7,Enrolled,0.36,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,39,1,9003,1,19,133.1,1,37,37,9,4,140.0,0,0,0,1,1,0,43,0,0,6,8.479546319968692,5.487701418605383,12.892589730188691,0,0,6,14.23298581445898,4.799884408046761,12.096193179878329,0,16.2,0.3,-0.92,Enrolled,0.19,Low Risk,🟢,No immediate action needed. Monitor monthly.
5,39,1,9147,1,1,133.1,1,19,19,9,9,119.8,0,0,0,1,1,0,26,0,0,5,9.064007422034454,5.206341626825029,12.326104877128705,0,0,5,4.876117574695637,5.359007123253371,9.832153651950264,0,11.1,0.6,2.02,Enrolled,0.32,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,43,1,9130,1,1,130.0,1,1,1,1,1,130.0,1,0,0,1,1,0,33,0,0,5,11.875207816323174,0.8816849726354014,12.458997426123153,2,0,5,6.798765667167402,3.052899043745577,13.583709452273839,0,9.4,-0.8,-3.12,Enrolled,0.81,High Risk,🔴,Immediate counseling session required!
1,17,1,9254,1,1,119.0,1,1,1,4,10,125.0,0,0,0,1,1,0,19,0,0,6,6.711117162165522,4.89396253025377,10.929766301195507,0,0,6,10.440286508881334,1.9176988378351234,10.59819041965671,0,10.8,1.4,1.74,Enrolled,0.87,High Risk,🔴,Immediate counseling session required!
1,17,3,9070,1,1,131.0,1,38,37,5,5,120.2,1,0,0,1,1,0,18,0,0,6,6.232702552557491,6.17838871012656,12.957363143728585,0,0,6,7.656383370578818,5.233767638151448,11.537223506851815,0,15.5,2.8,-4.06,Enrolled,0.1,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9147,1,1,120.0,1,34,34,99,99,111.6,0,0,1,1,1,1,21,0,0,5,4.551064391719143,4.89796075723006,12.768644967741977,0,0,5,9.176304624130957,2.982336971473543,13.095867897091926,0,10.8,1.4,1.74,Enrolled,0.67,High Risk,🔴,Immediate counseling session required!
1,1,2,9147,1,1,116.0,1,37,1,5,3,124.8,1,0,0,1,1,0,20,0,0,5,9.310977743977086,2.0255026230539324,14.58120197995315,0,0,5,10.708581709675059,2.6126015856145433,12.595247767938087,0,7.6,2.6,0.32,Enrolled,0.82,High Risk,🔴,Immediate counseling session required!
1,44,1,9003,1,1,120.0,1,1,3,144,123,120.0,0,0,0,1,1,0,19,0,0,6,17.280681454739387,0.9123458072248763,12.110737471279958,0,0,6,18.674932273987498,0.4049428852637706,0.0,0,16.2,0.3,-0.92,Enrolled,0.92,High Risk,🔴,Immediate counseling session required!
1,39,1,9119,1,1,130.0,1,19,37,9,9,134.0,0,0,0,1,1,1,24,0,0,5,8.154325036724487,4.394034512283979,11.868368133779379,0,0,5,7.935411472296185,3.7786067453713907,14.155472842499394,0,12.7,3.7,-1.7,Enrolled,0.09,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9254,1,1,133.1,1,3,1,2,4,125.0,0,0,0,1,1,0,21,0,0,6,10.021012390173935,5.177881264311735,11.574683193599594,0,0,6,14.139140583382686,1.8857186436864217,11.946250031696811,0,12.7,3.7,-1.7,Enrolled,0.8,High Risk,🔴,Immediate counseling session required!
1,39,1,9119,1,1,133.1,1,37,19,9,3,123.0,0,0,0,1,1,1,28,0,0,5,15.98102987626105,3.4377041192139,14.379043882401447,0,0,5,8.463390863388645,4.407976917996426,12.20157978502498,0,9.4,-0.8,-3.12,Enrolled,0.33,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,51,1,9085,1,40,120.0,1,3,3,4,2,125.0,0,0,0,1,0,0,28,0,0,6,8.216732175354316,6.345897172274862,14.900371848955114,0,0,6,12.136186386929243,4.2203310505150755,16.68758624584395,0,11.1,0.6,2.02,Enrolled,0.3,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9085,1,1,130.0,1,1,1,4,3,130.0,1,0,0,1,0,0,20,0,0,6,12.907078202012347,5.011721980064191,11.193756855439599,0,0,6,18.62933466527438,4.113746784524579,11.888093765897494,0,12.4,0.5,1.79,Enrolled,0.39,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,3,9853,1,1,122.0,1,3,3,2,2,112.6,1,0,0,1,0,0,23,0,0,6,8.269760812359392,5.071283492018678,14.109384258754856,0,0,6,7.481978593811365,5.044849060145299,11.989843755702672,0,7.6,2.6,0.32,Enrolled,0.35,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,44,1,9085,1,39,160.0,1,1,1,4,4,160.0,1,0,0,1,0,0,23,0,1,6,11.530590471355712,4.107381408006811,13.19485807498475,0,1,6,17.00879274901784,1.572775952072227,14.080453076759827,0,12.4,0.5,1.79,Enrolled,0.85,High Risk,🔴,Immediate counseling session required!
1,43,1,9556,1,1,126.0,1,2,3,3,2,100.0,0,0,0,1,0,0,25,0,2,7,10.376688193291914,3.441653797973144,12.321327612136377,0,1,8,9.706211189254972,3.4385120784364656,11.954410761277213,4,10.8,1.4,1.74,Enrolled,0.87,High Risk,🔴,Immediate counseling session required!
1,1,2,9500,1,1,106.0,1,1,19,4,4,106.4,1,0,0,1,0,1,19,0,0,7,8.939936506698714,5.3475197215697685,13.016544326794776,0,0,7,9.240002613535456,6.349834124532157,12.490267285809425,0,12.4,0.5,1.79,Enrolled,0.17,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9003,1,39,150.0,1,1,38,4,9,150.0,0,0,0,1,1,1,20,0,0,6,18.34332810042403,2.8878051506868525,11.947644198689297,0,0,6,17.21276181233622,2.857191420750805,11.897429424352632,0,15.5,2.8,-4.06,Enrolled,0.63,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,44,1,9003,1,39,130.0,1,3,1,4,6,130.0,0,0,0,1,1,0,19,0,0,6,8.086087819326643,4.949925428068085,11.55827357455309,0,0,6,11.220477829614271,5.804250167737259,11.747986354979286,0,12.4,0.5,1.79,Enrolled,0.22,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,43,1,9500,1,1,125.0,1,37,37,9,7,123.6,1,0,0,1,0,1,18,0,0,7,7.814456185645829,4.9287522119412595,12.84623259140915,0,0,7,7.731503949171851,4.8419300482987495,12.079946788858656,0,7.6,2.6,0.32,Enrolled,0.11,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,3,9500,1,1,131.0,1,19,3,3,2,126.1,1,0,0,1,0,0,18,0,0,7,7.936631470183484,6.815728358323181,12.83629531718031,0,0,8,10.755401973923766,7.216126744611454,12.971235812343094,0,15.5,2.8,-4.06,Enrolled,0.06,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9003,1,39,140.0,1,4,4,4,2,120.0,1,0,0,1,1,0,22,0,0,6,12.781713952269717,4.802927225989841,12.9894469040965,0,0,6,13.046740331401208,2.083623098483368,11.391104765945109,0,12.4,0.5,1.79,Enrolled,0.81,High Risk,🔴,Immediate counseling session required!
1,1,1,9119,1,1,142.0,1,1,38,4,3,129.8,1,0,0,1,1,0,18,0,0,5,5.220870714662867,0.0,0.0,0,0,5,5.402725268205628,0.9534423426363341,14.804169170383819,0,10.8,1.4,1.74,Enrolled,0.89,High Risk,🔴,Immediate counseling session required!
1,17,1,9670,1,1,128.0,1,37,37,9,9,135.7,1,0,0,1,1,0,19,0,0,6,6.545392833628064,4.265467413874998,12.556945341918661,0,0,6,10.124553156644255,4.906250351330761,13.297609186558377,0,10.8,1.4,1.74,Enrolled,0.29,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,43,1,9070,1,1,100.0,1,37,37,9,9,108.0,1,0,0,1,1,0,34,0,7,12,11.539755567669866,7.093074697754955,11.574774648663448,0,4,12,12.18814669054117,6.584373496370546,11.92287602091378,0,7.6,2.6,0.32,Enrolled,0.35,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,9254,1,1,125.0,1,37,37,9,9,122.9,0,0,0,1,1,1,19,0,0,6,7.258066107019352,5.844643791935837,11.46973917700057,0,0,6,12.370221091583193,2.802747468923469,11.826650274975048,0,10.8,1.4,1.74,Enrolled,0.59,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,9238,1,1,125.0,1,19,38,7,7,118.7,0,0,0,1,1,0,20,0,0,6,12.088616507166984,3.6175243431269593,11.623798151160402,0,0,6,12.950999420220798,2.4769969021451357,11.1684056380934,0,15.5,2.8,-4.06,Enrolled,0.93,High Risk,🔴,Immediate counseling session required!
1,1,1,9254,1,1,128.0,1,19,19,7,8,120.0,1,0,0,1,0,1,20,0,0,6,5.680382799650661,5.922180690292336,13.9368747102374,0,0,6,6.677333771908344,5.26615454145106,15.349203502530937,0,12.4,0.5,1.79,Enrolled,0.04,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9238,1,1,108.0,1,19,38,9,9,107.3,0,1,0,1,0,1,19,0,0,6,12.153853921561863,3.7535606232276937,9.99904835282898,0,0,6,11.322491142910405,3.9583079905722167,10.131024746184568,0,12.4,0.5,1.79,Enrolled,0.64,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,18,1,9853,1,1,133.1,1,1,19,141,182,106.0,1,0,1,1,0,0,21,0,0,7,6.5809315874089656,7.3354509148481535,13.502068491492572,0,0,7,7.641354403236547,5.972056037042563,12.21734185408631,0,8.9,1.4,3.51,Enrolled,0.19,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,4,9670,1,1,130.0,1,1,1,9,9,124.1,1,0,0,1,0,0,18,0,0,6,5.998681000652839,5.647280063406356,13.984804493089099,0,0,6,7.161765083526385,5.847753254136291,13.06996933417197,0,8.9,1.4,3.51,Enrolled,0.05,Low Risk,🟢,No immediate action needed. Monitor monthly.
